video_id,aesthetic_quality,appearance_style,background_consistency,dynamic_degree,human_action,imaging_quality,motion_smoothness,overall_consistency,scene,subject_consistency,temporal_flickering,temporal_style,vbench_temporal_score,group
g2_video_022,0.489817,0.22168,0.963272,0.666667,0.0,72.251284,0.987493,0.043721,0.0,0.973642,0.977365,0.043721,6.468221833333335,k2_selfforcing_dynamic21_baseline
g2_video_023,0.56064,0.222384,0.963272,0.666667,0.0,72.396959,0.975201,0.040608,0.0,0.973642,0.947885,0.040608,6.482322166666667,k2_selfforcing_dynamic21_baseline
g2_video_024,0.564777,0.232989,0.963272,0.266667,0.0,75.219491,0.987712,0.008631,0.575,0.973642,0.978533,0.008631,6.731612083333332,k2_selfforcing_dynamic21_baseline
g2_video_025,0.528801,0.2147,0.963272,0.0,0.0,73.316436,0.995894,0.061049,0.0,0.973642,0.994148,0.061049,6.509082583333332,k2_selfforcing_dynamic21_baseline
g2_video_026,0.609071,0.219278,0.963272,0.466667,0.0,78.225835,0.991677,0.06562,0.0,0.973642,0.978837,0.06562,6.9632932499999995,k2_selfforcing_dynamic21_baseline
g2_video_027,0.557641,0.244103,0.963272,0.0,0.0,78.343845,0.995645,0.075447,0.0,0.973642,0.99433,0.075447,6.935281,k2_selfforcing_dynamic21_baseline
g2_video_028,0.699802,0.195257,0.963272,0.2,0.0,67.322222,0.993505,-0.008748,0.0,0.973642,0.989363,-0.008748,6.026630583333333,k2_selfforcing_dynamic21_baseline
g2_video_029,0.631717,0.201843,0.963272,1.0,0.0,74.156942,0.990503,0.060151,0.0,0.973642,0.982568,0.060151,6.668399083333334,k2_selfforcing_dynamic21_baseline
g2_video_030,0.61721,0.213169,0.963272,0.266667,0.0,62.650836,0.994588,0.040357,0.0,0.973642,0.993097,0.040357,5.646099583333332,k2_selfforcing_dynamic21_baseline
g2_video_031,0.616798,0.214903,0.963272,0.2,0.0,75.423051,0.990814,0.025508,0.0,0.973642,0.984521,0.025508,6.701501416666667,k2_selfforcing_dynamic21_baseline
g2_video_032,0.591313,0.229031,0.963272,0.066667,0.0,70.562296,0.987186,0.014324,0.0,0.973642,0.983454,0.014324,6.28212575,k2_selfforcing_dynamic21_baseline
g2_video_033,0.559446,0.224587,0.963272,1.0,0.0,63.387002,0.966752,0.079841,0.0,0.973642,0.950329,0.079841,5.765392666666667,k2_selfforcing_dynamic21_baseline
g2_video_034,0.508771,0.207524,0.963272,0.6,0.0,65.119784,0.978949,0.066692,0.0,0.973642,0.957392,0.066692,5.8702265,k2_selfforcing_dynamic21_baseline
g2_video_035,0.590958,0.209977,0.963272,0.8,0.0,66.183734,0.976124,0.033524,0.0,0.973642,0.953524,0.033524,5.97652325,k2_selfforcing_dynamic21_baseline
g2_video_036,0.495749,0.217747,0.963272,0.333333,0.0,77.005161,0.991947,0.027849,0.0,0.973642,0.986439,0.027849,6.835249000000001,k2_selfforcing_dynamic21_baseline
g2_video_037,0.717922,0.199743,0.963272,0.0,0.0,71.1409,0.994288,0.00727,0.0,0.973642,0.992744,0.00727,6.333087583333334,k2_selfforcing_dynamic21_baseline
g2_video_038,0.548901,0.226565,0.963272,0.0,0.0,79.100736,0.994708,0.085836,0.0,0.973642,0.990689,0.085836,6.997515416666666,k2_selfforcing_dynamic21_baseline
g2_video_039,0.698412,0.201,0.963272,0.2,0.0,74.521751,0.9914,0.036017,0.0,0.973642,0.985748,0.036017,6.63393825,k2_selfforcing_dynamic21_baseline
g2_video_040,0.677314,0.21237,0.963272,1.0,0.0,76.779701,0.982991,0.014593,0.0,0.973642,0.970641,0.014593,6.882426416666668,k2_selfforcing_dynamic21_baseline
g2_video_041,0.561505,0.241835,0.963272,0.2,0.0,73.372659,0.99276,0.035192,0.0,0.973642,0.986345,0.035192,6.530200166666666,k2_selfforcing_dynamic21_baseline
g2_video_042,0.550404,0.204485,0.963272,0.2,0.0,72.315341,0.990856,0.044583,0.0,0.973642,0.984023,0.044583,6.43926575,k2_selfforcing_dynamic21_baseline
g2_video_043,0.519305,0.231464,0.963272,0.866667,0.0,65.041488,0.979201,0.032875,0.0,0.973642,0.952514,0.032875,5.882775250000001,k2_selfforcing_dynamic21_baseline
g2_video_044,0.576751,0.199583,0.963272,0.266667,0.0,63.552742,0.994789,0.082975,0.0,0.973642,0.985552,0.082975,5.723245666666667,k2_selfforcing_dynamic21_baseline
g2_video_045,0.516395,0.193291,0.963272,1.0,0.0,71.037936,0.969224,0.096563,0.025,0.973642,0.952104,0.096563,6.401999166666667,k2_selfforcing_dynamic21_baseline
g2_video_046,0.61303,0.188241,0.963272,0.0,0.0,62.099721,0.99324,0.047258,0.0,0.973642,0.988647,0.047258,5.576192416666667,k2_selfforcing_dynamic21_baseline
g2_video_047,0.580713,0.205877,0.963272,0.666667,0.0,57.918493,0.988634,0.023542,0.0,0.973642,0.975363,0.023542,5.276645416666666,k2_selfforcing_dynamic21_baseline
g2_video_048,0.58794,0.210699,0.963272,0.466667,0.0,76.455882,0.994544,0.03532,0.0,0.973642,0.992272,0.03532,6.809629833333333,k2_selfforcing_dynamic21_baseline
g2_video_049,0.557462,0.206009,0.963272,0.666667,0.0,75.635639,0.993581,-0.009185,0.0,0.973642,0.990219,-0.009185,6.747343416666666,k2_selfforcing_dynamic21_baseline
g2_video_050,0.626823,0.210682,0.963272,0.666667,0.0,71.583658,0.993812,0.018812,0.0,0.973642,0.986414,0.018812,6.420216166666666,k2_selfforcing_dynamic21_baseline
g2_video_051,0.599964,0.218759,0.963272,0.4,0.0,75.229627,0.984788,-0.011082,0.0,0.973642,0.979823,-0.011082,6.693975916666665,k2_selfforcing_dynamic21_baseline
g2_video_052,0.612584,0.229369,0.963272,0.066667,0.0,70.982302,0.991585,0.036164,0.0,0.973642,0.984528,0.036164,6.323023083333333,k2_selfforcing_dynamic21_baseline
g2_video_053,0.653102,0.21896,0.963272,0.066667,0.0,74.065364,0.995379,-0.00115,0.0,0.973642,0.99316,-0.00115,6.577270500000001,k2_selfforcing_dynamic21_baseline
g2_video_054,0.670968,0.206165,0.963272,0.866667,0.0,70.707882,0.993208,0.002604,0.0,0.973642,0.98794,0.002604,6.3645793333333325,k2_selfforcing_dynamic21_baseline
g2_video_055,0.52665,0.215391,0.963272,0.066667,0.0,73.812169,0.99498,-0.008302,0.0,0.973642,0.993303,-0.008302,6.544122499999999,k2_selfforcing_dynamic21_baseline
g2_video_056,0.641212,0.187735,0.963272,0.0,0.0,73.275566,0.992622,0.041881,0.0,0.973642,0.981675,0.041881,6.5082905,k2_selfforcing_dynamic21_baseline
g2_video_057,0.645386,0.230954,0.963272,0.266667,0.0,69.952626,0.99201,0.041037,0.0,0.973642,0.98859,0.041037,6.257935083333333,k2_selfforcing_dynamic21_baseline
g2_video_058,0.603265,0.217187,0.963272,0.133333,0.0,74.20985,0.989375,0.04086,0.0,0.973642,0.980368,0.04086,6.5960009999999984,k2_selfforcing_dynamic21_baseline
g2_video_059,0.558285,0.198365,0.963272,0.0,0.0,72.904204,0.995619,0.038616,0.0,0.973642,0.994908,0.038616,6.47212725,k2_selfforcing_dynamic21_baseline
g2_video_060,0.634782,0.200617,0.963272,0.8,0.0,69.751889,0.993555,0.05067,0.0,0.973642,0.986224,0.05067,6.283776749999999,k2_selfforcing_dynamic21_baseline
g2_video_061,0.637341,0.196302,0.963272,1.0,0.0,71.855053,0.987437,0.030385,0.0,0.973642,0.965084,0.030385,6.469908416666666,k2_selfforcing_dynamic21_baseline
g2_video_062,0.539498,0.210992,0.963272,0.466667,0.0,64.526615,0.993462,0.01541,0.0,0.973642,0.988141,0.01541,5.807759083333334,k2_selfforcing_dynamic21_baseline
g2_video_063,0.543108,0.214579,0.963272,0.0,0.0,76.000763,0.995833,0.067877,0.0,0.973642,0.995392,0.067877,6.735195249999999,k2_selfforcing_dynamic21_baseline
g2_video_064,0.634855,0.21125,0.963272,0.866667,0.0,65.942211,0.99425,0.008462,0.0,0.973642,0.989106,0.008462,5.966014749999999,k2_selfforcing_dynamic21_baseline
g2_video_065,0.709233,0.22739,0.963272,0.133333,0.0,69.690738,0.993115,0.03152,0.0,0.973642,0.990225,0.03152,6.228665666666665,k2_selfforcing_dynamic21_baseline
g2_video_066,0.44195,0.210292,0.963272,0.333333,0.0,74.091222,0.994108,0.04217,0.0625,0.973642,0.988464,0.04217,6.595260249999999,k2_selfforcing_dynamic21_baseline
g2_video_067,0.530855,0.211081,0.963272,1.0,0.0,70.57162,0.962461,0.050147,0.0,0.973642,0.930389,0.050147,6.353634499999999,k2_selfforcing_dynamic21_baseline
g2_video_068,0.723642,0.20576,0.963272,0.333333,0.0,76.737728,0.993156,0.038851,0.0,0.973642,0.988772,0.038851,6.8330839166666655,k2_selfforcing_dynamic21_baseline
g2_video_069,0.583701,0.261837,0.963272,0.066667,0.0,73.4933,0.994023,0.056162,0.0,0.973642,0.98803,0.056162,6.536399666666667,k2_selfforcing_dynamic21_baseline
g2_video_070,0.487868,0.206081,0.963272,1.0,0.0,68.317023,0.966957,0.035568,0.0,0.973642,0.959634,0.035568,6.162134416666665,k2_selfforcing_dynamic21_baseline
g2_video_071,0.521889,0.210215,0.963272,1.0,0.0,65.634962,0.960431,0.048485,0.0,0.973642,0.927948,0.048485,5.940777416666666,k2_selfforcing_dynamic21_baseline
g2_video_072,0.527176,0.217687,0.963272,0.8,0.0,75.252784,0.984403,0.027711,0.0,0.973642,0.962645,0.027711,6.728085916666665,k2_selfforcing_dynamic21_baseline
g2_video_073,0.555136,0.213003,0.963272,0.4,0.0,76.456472,0.990301,0.041686,0.0,0.973642,0.983103,0.041686,6.801525083333334,k2_selfforcing_dynamic21_baseline
g2_video_074,0.58322,0.197815,0.963272,0.533333,0.0,57.812698,0.975268,0.034288,0.0,0.973642,0.96206,0.034288,5.255823666666665,k2_selfforcing_dynamic21_baseline
g2_video_075,0.538404,0.220073,0.963272,1.0,0.0,73.180111,0.983048,0.051787,0.0,0.973642,0.959209,0.051787,6.576777750000001,k2_selfforcing_dynamic21_baseline
g2_video_076,0.48308,0.202838,0.963272,0.533333,0.0,72.944013,0.986669,0.029073,0.0,0.973642,0.968415,0.029073,6.509450666666666,k2_selfforcing_dynamic21_baseline
g2_video_077,0.461317,0.214512,0.963272,0.0,0.0,75.094007,0.995741,0.075441,0.0,0.973642,0.994405,0.075441,6.6539814999999995,k2_selfforcing_dynamic21_baseline
g2_video_078,0.567316,0.211309,0.963272,1.0,0.0,51.808701,0.871117,0.096656,0.0,0.973642,0.847951,0.096656,4.786385,k2_selfforcing_dynamic21_baseline
g2_video_079,0.524323,0.200533,0.963272,1.0,0.0,78.163061,0.977354,0.026799,0.0,0.973642,0.969156,0.026799,6.985411583333334,k2_selfforcing_dynamic21_baseline
g2_video_080,0.47599,0.212437,0.963272,0.266667,0.0,60.607948,0.935482,0.098035,0.0,0.973642,0.922239,0.098035,5.46281225,k2_selfforcing_dynamic21_baseline
g2_video_081,0.451735,0.211082,0.963272,0.666667,0.0,69.266699,0.976127,0.099715,0.0,0.973642,0.970433,0.099715,6.2232572500000005,k2_selfforcing_dynamic21_baseline
g2_video_082,0.359084,0.213206,0.963272,0.2,0.0,47.229058,0.994986,0.121187,0.0,0.973642,0.991053,0.121187,4.3472229166666665,k2_selfforcing_dynamic21_baseline
g2_video_083,0.542465,0.198112,0.963272,0.666667,0.0,73.472815,0.991478,0.049375,0.0,0.973642,0.980254,0.049375,6.573954583333332,k2_selfforcing_dynamic21_baseline
g2_video_084,0.616157,0.202548,0.963272,0.133333,0.0,65.742174,0.992307,0.013058,0.0,0.973642,0.988756,0.013058,5.886525416666667,k2_selfforcing_dynamic21_baseline
g2_video_085,0.422237,0.219492,0.963272,0.333333,0.0,74.293458,0.985091,0.067625,0.0,0.973642,0.966728,0.067625,6.607708583333334,k2_selfforcing_dynamic21_baseline
g2_video_086,0.534942,0.237221,0.963272,0.666667,0.0,77.656193,0.991835,0.036932,0.0,0.973642,0.987191,0.036932,6.923735583333332,k2_selfforcing_dynamic21_baseline
g2_video_087,0.512418,0.190441,0.963272,0.466667,0.0,73.785588,0.984203,0.067356,0.0,0.973642,0.965203,0.067356,6.5813455,k2_selfforcing_dynamic21_baseline
g2_video_088,0.551844,0.218157,0.963272,0.333333,0.0,71.80952,0.993825,0.053045,0.0,0.973642,0.98555,0.053045,6.411269416666666,k2_selfforcing_dynamic21_baseline
g2_video_089,0.648534,0.211665,0.963272,0.133333,0.0,78.689675,0.993079,0.025651,0.0,0.973642,0.986742,0.025651,6.970936999999999,k2_selfforcing_dynamic21_baseline
g2_video_090,0.60499,0.202102,0.963272,0.0,0.0,71.650377,0.994584,0.034203,0.0,0.973642,0.991566,0.034203,6.370744916666669,k2_selfforcing_dynamic21_baseline
g2_video_091,0.471348,0.222304,0.963272,0.0,0.0,69.290013,0.994561,0.033897,0.0,0.973642,0.99039,0.033897,6.164443666666667,k2_selfforcing_dynamic21_baseline
g2_video_092,0.561043,0.217317,0.963272,0.0,0.0,73.24107,0.996273,0.019514,0.0,0.973642,0.996488,0.019514,6.4990110833333326,k2_selfforcing_dynamic21_baseline
g2_video_093,0.545337,0.197298,0.963272,0.066667,0.0,74.391327,0.99489,0.031541,0.0,0.973642,0.991629,0.031541,6.598928666666668,k2_selfforcing_dynamic21_baseline
g2_video_094,0.513307,0.183107,0.963272,0.0,0.0,75.145559,0.994336,0.02772,0.0,0.973642,0.993705,0.02772,6.651864000000001,k2_selfforcing_dynamic21_baseline
g2_video_095,0.529392,0.234108,0.963272,0.066667,0.0,75.03706,0.995441,-0.002223,0.0,0.973642,0.993134,-0.002223,6.6490225,k2_selfforcing_dynamic21_baseline
g2_video_096,0.603161,0.195147,0.963272,0.0,0.0,73.870313,0.993448,0.031424,0.0375,0.973642,0.985585,0.031424,6.557076333333332,k2_selfforcing_dynamic21_baseline
g2_video_097,0.575409,0.222306,0.963272,0.133333,0.0,73.835623,0.993178,0.017126,0.0,0.973642,0.991176,0.017126,6.560182583333333,k2_selfforcing_dynamic21_baseline
g2_video_098,0.455596,0.215535,0.963272,0.0,0.0,77.36061,0.992016,0.048702,0.0,0.973642,0.98425,0.048702,6.836860416666668,k2_selfforcing_dynamic21_baseline
g2_video_099,0.615094,0.203156,0.963272,0.2,0.0,72.629538,0.994071,0.031163,0.0,0.973642,0.988661,0.031163,6.469146666666667,k2_selfforcing_dynamic21_baseline
g2_video_100,0.60313,0.235921,0.963272,0.4,0.0,73.583669,0.98691,0.070975,0.0,0.973642,0.978429,0.070975,6.572243583333333,k2_selfforcing_dynamic21_baseline
g2_video_101,0.673869,0.205803,0.963272,0.0,0.0,72.180837,0.994702,0.056032,0.0,0.973642,0.990857,0.056032,6.424587166666668,k2_selfforcing_dynamic21_baseline
g2_video_102,0.551745,0.213462,0.963272,0.933333,0.0,61.424789,0.972231,0.085037,0.0,0.973642,0.942305,0.085037,5.595404416666667,k2_selfforcing_dynamic21_baseline
g2_video_103,0.556278,0.230685,0.963272,0.0,0.0,76.442636,0.994977,0.02035,0.0,0.973642,0.991856,0.02035,6.7661704999999985,k2_selfforcing_dynamic21_baseline
g2_video_104,0.60777,0.225414,0.963272,0.733333,0.0,74.856891,0.985089,0.047127,0.366667,0.973642,0.967714,0.047127,6.731170500000001,k2_selfforcing_dynamic21_baseline
g2_video_105,0.609358,0.208317,0.963272,0.466667,0.0,53.895454,0.993499,0.092165,0.0,0.973642,0.983815,0.092165,4.939862833333334,k2_selfforcing_dynamic21_baseline
g2_video_106,0.528877,0.22507,0.963272,0.666667,0.0,51.830492,0.971097,0.080692,0.0,0.973642,0.958766,0.080692,4.773272249999999,k2_selfforcing_dynamic21_baseline
g2_video_107,0.666716,0.190988,0.963272,1.0,0.0,68.361969,0.989189,0.0879,0.0,0.973642,0.983929,0.0879,6.192125416666667,k2_selfforcing_dynamic21_baseline
g2_video_108,0.461445,0.194099,0.963272,1.0,0.0,70.221984,0.986192,0.088614,0.0,0.973642,0.969989,0.088614,6.328987583333334,k2_selfforcing_dynamic21_baseline
g2_video_109,0.768331,0.246004,0.963272,0.0,0.0,79.710864,0.994078,0.038064,0.0,0.973642,0.992698,0.038064,7.060418083333335,k2_selfforcing_dynamic21_baseline
g2_video_110,0.513082,0.219795,0.963272,0.733333,0.0,65.815331,0.991486,0.073522,0.0,0.973642,0.985869,0.073522,5.945237833333331,k2_selfforcing_dynamic21_baseline
g2_video_111,0.528079,0.193505,0.963272,0.933333,0.0,62.265069,0.966391,0.07063,0.0,0.973642,0.945648,0.07063,5.659183249999999,k2_selfforcing_dynamic21_baseline
g2_video_112,0.501215,0.215495,0.963272,1.0,0.0,55.229709,0.963958,0.069856,0.0,0.973642,0.94126,0.069856,5.07735525,k2_selfforcing_dynamic21_baseline
g2_video_113,0.460333,0.207075,0.963272,0.466667,0.0,51.889456,0.988638,0.09651,0.0,0.973642,0.973371,0.09651,4.759622833333334,k2_selfforcing_dynamic21_baseline
g2_video_114,0.601341,0.187067,0.963272,0.133333,0.0,74.691059,0.994902,0.053832,0.0,0.973642,0.989821,0.053832,6.636841749999999,k2_selfforcing_dynamic21_baseline
g2_video_115,0.614083,0.178975,0.963272,0.533333,0.0,65.195066,0.991648,0.075747,0.0,0.973642,0.983839,0.075747,5.882112666666668,k2_selfforcing_dynamic21_baseline
g2_video_116,0.604587,0.214685,0.963272,0.666667,0.0,73.427436,0.991468,0.06875,0.0,0.973642,0.982423,0.06875,6.580139999999999,k2_selfforcing_dynamic21_baseline
g2_video_117,0.519657,0.228663,0.963272,1.0,0.0,72.149505,0.981477,0.057663,0.0,0.973642,0.962576,0.057663,6.491176500000001,k2_selfforcing_dynamic21_baseline
g2_video_118,0.50181,0.216135,0.963272,0.0,0.0,71.164154,0.995576,0.07331,0.0,0.973642,0.99283,0.07331,6.329503250000001,k2_selfforcing_dynamic21_baseline
g2_video_119,0.654877,0.222299,0.963272,0.0,0.0,66.864583,0.988688,0.070941,0.0,0.973642,0.984399,0.070941,5.982803499999999,k2_selfforcing_dynamic21_baseline
g2_video_120,0.548886,0.218386,0.963272,1.0,0.0,55.397958,0.953433,0.052373,0.0,0.973642,0.912879,0.052373,5.0894335,k2_selfforcing_dynamic21_baseline
g2_video_121,0.566084,0.227021,0.963272,0.8,0.0,60.918244,0.982628,0.083056,0.0,0.973642,0.970231,0.083056,5.5472695,k2_selfforcing_dynamic21_baseline
g2_video_122,0.507025,0.198628,0.963272,1.0,0.0,72.307019,0.971288,0.044883,0.0,0.973642,0.939084,0.044883,6.495810333333332,k2_selfforcing_dynamic21_baseline
g2_video_123,0.576018,0.219629,0.963272,0.2,0.0,70.78264,0.992721,0.090871,0.0,0.973642,0.988542,0.090871,6.323183833333334,k2_selfforcing_dynamic21_baseline
g2_video_124,0.657024,0.235892,0.963272,0.4,0.0,67.541608,0.986293,0.076794,0.0,0.973642,0.979974,0.076794,6.074274416666667,k2_selfforcing_dynamic21_baseline
g2_video_125,0.636264,0.237718,0.963272,0.0,0.0,73.236368,0.995896,0.079015,0.0,0.973642,0.994789,0.079015,6.516331583333333,k2_selfforcing_dynamic21_baseline
g2_video_126,0.469811,0.192681,0.963272,1.0,0.0,66.452319,0.973174,0.06908,0.0,0.973642,0.942458,0.06908,6.008793083333334,k2_selfforcing_dynamic21_baseline
g2_video_127,0.51801,0.223752,0.963272,0.0,0.0,72.133871,0.995476,0.08676,0.0,0.973642,0.993199,0.08676,6.414561833333333,k2_selfforcing_dynamic21_baseline
g3_video_000,0.613738,0.2017,0.961091,1.0,0.0,66.099724,0.985293,0.091255,0.0,0.971893,0.960977,0.091255,5.998077166666666,k3_sta_posneg_osc_phase6_tail4
g3_video_001,0.635054,0.212787,0.961091,0.733333,0.0,70.57536,0.988205,0.078009,0.0,0.971893,0.973537,0.078009,6.350606499999998,k3_sta_posneg_osc_phase6_tail4
g3_video_002,0.76702,0.206402,0.961091,0.066667,0.0,75.832445,0.994325,0.058264,0.0,0.971893,0.99051,0.058264,6.742240083333333,k3_sta_posneg_osc_phase6_tail4
g3_video_003,0.68672,0.199336,0.961091,0.0,0.0,75.628566,0.990578,0.095193,0.0,0.971893,0.975134,0.095193,6.716975333333333,k3_sta_posneg_osc_phase6_tail4
g3_video_004,0.656735,0.211915,0.961091,0.0,0.0,71.903756,0.994076,0.021467,0.0,0.971893,0.992095,0.021467,6.3945412500000005,k3_sta_posneg_osc_phase6_tail4
g3_video_005,0.642906,0.225284,0.961091,0.4,0.0,76.406285,0.988848,0.056193,0.0,0.971893,0.980734,0.056193,6.807452249999998,k3_sta_posneg_osc_phase6_tail4
g3_video_006,0.56527,0.257487,0.961091,0.2,0.0,67.602405,0.989932,0.074698,0.0,0.971893,0.978884,0.074698,6.056363166666665,k3_sta_posneg_osc_phase6_tail4
g3_video_007,0.679049,0.213401,0.961091,0.466667,0.0,76.360285,0.988399,0.058785,0.0,0.971893,0.981463,0.058785,6.8116515,k3_sta_posneg_osc_phase6_tail4
g3_video_008,0.692863,0.199022,0.961091,0.066667,0.0,75.201106,0.995542,0.053415,0.0,0.971893,0.992875,0.053415,6.682324083333332,k3_sta_posneg_osc_phase6_tail4
g3_video_009,0.719377,0.19835,0.961091,0.466667,0.0,79.910549,0.990555,0.043995,0.0,0.971893,0.973944,0.043995,7.106701333333333,k3_sta_posneg_osc_phase6_tail4
g3_video_010,0.617931,0.220701,0.961091,0.133333,0.0,70.716862,0.992451,0.046313,0.0,0.971893,0.990345,0.046313,6.30810275,k3_sta_posneg_osc_phase6_tail4
g3_video_011,0.480431,0.253993,0.961091,0.0,0.0,61.516213,0.995619,0.086512,0.0,0.971893,0.994056,0.086512,5.528859999999999,k3_sta_posneg_osc_phase6_tail4
g3_video_012,0.675179,0.212976,0.961091,0.4,0.0,78.465141,0.975514,0.090633,0.0,0.971893,0.964884,0.090633,6.983995333333333,k3_sta_posneg_osc_phase6_tail4
g3_video_013,0.565041,0.189281,0.961091,0.333333,0.0,74.608931,0.991789,0.054387,0.0,0.971893,0.984074,0.054387,6.642850583333334,k3_sta_posneg_osc_phase6_tail4
g3_video_014,0.572508,0.218369,0.961091,0.733333,0.0,72.34434,0.991472,0.044022,0.0,0.971893,0.986353,0.044022,6.488950249999999,k3_sta_posneg_osc_phase6_tail4
g3_video_015,0.56582,0.185805,0.961091,0.533333,0.0,73.192407,0.979617,0.056925,0.0,0.971893,0.96961,0.056925,6.539452166666668,k3_sta_posneg_osc_phase6_tail4
g3_video_016,0.761834,0.211055,0.961091,0.466667,0.0,71.432726,0.986173,0.039197,0.0125,0.971893,0.97702,0.039197,6.404946083333333,k3_sta_posneg_osc_phase6_tail4
g3_video_017,0.614273,0.207287,0.961091,1.0,0.0,74.345722,0.983467,0.080389,0.0,0.971893,0.961226,0.080389,6.683811416666665,k3_sta_posneg_osc_phase6_tail4
g3_video_018,0.522063,0.221102,0.961091,0.933333,0.0,52.125311,0.953619,0.109778,0.0,0.971893,0.933961,0.109778,4.82016075,k3_sta_posneg_osc_phase6_tail4
g3_video_019,0.718662,0.196226,0.961091,0.8,0.0,76.541705,0.98829,0.070101,0.0,0.971893,0.974707,0.070101,6.857731333333331,k3_sta_posneg_osc_phase6_tail4
g3_video_020,0.527043,0.230774,0.961091,0.066667,0.0,73.066595,0.991883,0.011803,0.0,0.971893,0.985899,0.011803,6.48545425,k3_sta_posneg_osc_phase6_tail4
g3_video_021,0.605897,0.200151,0.961091,0.733333,0.0,75.0534,0.987315,0.083328,0.0,0.971893,0.967605,0.083328,6.720611749999999,k3_sta_posneg_osc_phase6_tail4
g3_video_022,0.515652,0.19876,0.961091,1.0,0.0,73.22326,0.985438,0.034718,0.0,0.971893,0.973152,0.034718,6.574890166666666,k3_sta_posneg_osc_phase6_tail4
g3_video_023,0.602739,0.213742,0.961091,0.4,0.0,77.968676,0.986395,0.055463,0.0,0.971893,0.962924,0.055463,6.931532166666667,k3_sta_posneg_osc_phase6_tail4
g3_video_024,0.617044,0.225308,0.961091,0.0,0.0,77.244958,0.990495,-0.018266,0.0,0.971893,0.983578,-0.018266,6.829819583333332,k3_sta_posneg_osc_phase6_tail4
g3_video_025,0.552708,0.219804,0.961091,0.066667,0.0,76.456633,0.992221,0.063143,0.0,0.971893,0.979587,0.063143,6.777240833333331,k3_sta_posneg_osc_phase6_tail4
g3_video_026,0.700873,0.222738,0.961091,0.866667,0.0,74.322405,0.979478,0.063315,0.0,0.971893,0.95369,0.063315,6.675455416666666,k3_sta_posneg_osc_phase6_tail4
g3_video_027,0.5588,0.240706,0.961091,0.066667,0.0,78.964063,0.994468,0.066326,0.0,0.971893,0.99066,0.066326,6.990083333333334,k3_sta_posneg_osc_phase6_tail4
g3_video_028,0.723583,0.201283,0.961091,0.133333,0.0,70.815321,0.993199,-0.007814,0.0,0.971893,0.988679,-0.007814,6.3143961666666675,k3_sta_posneg_osc_phase6_tail4
g3_video_029,0.614538,0.201199,0.961091,0.666667,0.0,73.971924,0.992351,0.054845,0.0,0.971893,0.987172,0.054845,6.62304375,k3_sta_posneg_osc_phase6_tail4
g3_video_030,0.644023,0.214427,0.961091,0.133333,0.0,65.632463,0.994534,0.034284,0.0,0.971893,0.992234,0.034284,5.884380499999999,k3_sta_posneg_osc_phase6_tail4
g3_video_031,0.639591,0.208817,0.961091,0.666667,0.0,76.892614,0.99057,0.004683,0.0,0.971893,0.977464,0.004683,6.8598394166666665,k3_sta_posneg_osc_phase6_tail4
g3_video_032,0.579815,0.214591,0.961091,0.2,0.0,72.000292,0.993455,0.000263,0.0,0.971893,0.988916,0.000263,6.4092149166666665,k3_sta_posneg_osc_phase6_tail4
g3_video_033,0.509314,0.209723,0.961091,1.0,0.0,49.136397,0.966207,0.099807,0.0,0.971893,0.947953,0.099807,4.575182666666666,k3_sta_posneg_osc_phase6_tail4
g3_video_034,0.529413,0.207822,0.961091,1.0,0.0,65.257381,0.980271,0.068738,0.0,0.971893,0.950659,0.068738,5.916333833333332,k3_sta_posneg_osc_phase6_tail4
g3_video_035,0.562477,0.21732,0.961091,1.0,0.0,67.371914,0.983426,0.053213,0.0,0.971893,0.971336,0.053213,6.095490249999998,k3_sta_posneg_osc_phase6_tail4
g3_video_036,0.534987,0.208148,0.961091,0.666667,0.0,78.627778,0.989521,0.032811,0.0,0.971893,0.982517,0.032811,7.000685333333332,k3_sta_posneg_osc_phase6_tail4
g3_video_037,0.729152,0.198912,0.961091,0.0,0.0,72.855635,0.995257,0.007079,0.0,0.971893,0.993186,0.007079,6.4766070000000004,k3_sta_posneg_osc_phase6_tail4
g3_video_038,0.603723,0.226412,0.961091,0.6,0.0,79.599522,0.986979,0.084832,0.0,0.971893,0.976181,0.084832,7.09128875,k3_sta_posneg_osc_phase6_tail4
g3_video_039,0.734969,0.196001,0.961091,0.866667,0.0,79.613139,0.987382,0.040832,0.0,0.971893,0.964066,0.040832,7.114739333333333,k3_sta_posneg_osc_phase6_tail4
g3_video_040,0.734632,0.215964,0.961091,0.933333,0.0,76.916139,0.978218,0.003394,0.0,0.971893,0.962153,0.003394,6.890017583333333,k3_sta_posneg_osc_phase6_tail4
g3_video_041,0.560085,0.232502,0.961091,0.0,0.0,71.656957,0.993643,0.021754,0.0,0.971893,0.989036,0.021754,6.367392916666667,k3_sta_posneg_osc_phase6_tail4
g3_video_042,0.572469,0.197285,0.961091,0.0,0.0,71.137133,0.993207,0.053043,0.0,0.971893,0.989938,0.053043,6.327425166666667,k3_sta_posneg_osc_phase6_tail4
g3_video_043,0.563478,0.224541,0.961091,0.4,0.0,71.453493,0.985928,0.013264,0.0,0.971893,0.972586,0.013264,6.3799615,k3_sta_posneg_osc_phase6_tail4
g3_video_044,0.625225,0.204354,0.961091,0.733333,0.0,76.384664,0.987535,0.071968,0.0,0.971893,0.97345,0.071968,6.832123416666665,k3_sta_posneg_osc_phase6_tail4
